"ccode","year","agriculture","communication","culture","environment","finance","health","IP","law","multi","products","science","security","tourism","trade","water","total"
680,1973,2,5,2,0,2,1,0,0,2,0,3,1,0,0,0,18
680,1974,2,6,2,0,2,1,0,0,2,0,3,1,0,0,0,19
680,1975,3,6,2,0,2,1,0,0,2,0,3,1,0,0,0,20
680,1976,3,6,2,0,2,1,0,0,2,0,3,1,0,0,0,20
680,1977,3,6,2,0,3,1,0,0,2,0,3,1,0,0,0,21
680,1978,3,6,2,0,3,1,0,0,2,0,4,1,1,0,0,23
680,1979,3,6,2,0,3,1,1,0,2,0,4,1,1,0,0,24
680,1980,3,6,2,0,3,1,1,0,2,0,4,1,1,0,0,24
680,1981,3,6,2,0,4,1,1,0,2,0,4,1,1,0,0,25
680,1982,3,6,2,0,4,1,1,0,2,0,4,1,1,0,0,25
680,1983,3,6,2,0,4,1,1,0,2,0,4,1,1,0,0,25
680,1984,3,6,2,0,4,1,1,0,2,0,4,1,1,0,0,25
680,1985,3,6,2,0,5,1,1,0,2,0,4,1,1,0,0,26
680,1986,3,6,2,0,5,1,1,0,2,0,4,2,1,0,0,27
680,1987,3,6,2,0,5,1,1,0,2,0,4,2,1,0,0,27
680,1988,3,6,2,0,5,1,1,0,2,0,4,2,1,0,0,27
680,1989,3,6,2,0,5,1,1,0,2,0,4,2,1,0,0,27
680,1990,3,5,2,0,5,0,1,0,2,0,4,1,1,0,0,24
331,1992,0,4,2,0,1,1,2,2,0,0,1,3,1,0,0,17
331,1993,0,4,2,0,1,1,2,2,0,0,2,3,1,0,0,18
331,1994,0,4,2,0,1,1,2,2,0,0,2,3,1,0,0,18
331,1995,0,4,2,0,1,1,2,2,0,0,2,3,1,0,0,18
331,1996,0,4,2,0,1,1,2,2,0,0,2,3,1,0,0,18
331,1997,0,4,2,0,1,1,2,2,0,0,2,2,1,0,0,17
331,1998,0,4,2,0,1,1,2,2,0,0,2,2,1,0,0,17
331,1999,0,4,2,0,1,1,2,2,0,0,2,2,1,0,0,17
331,2000,0,4,2,0,1,1,2,2,0,0,2,2,1,0,0,17
403,1975,0,2,0,0,0,1,0,0,1,1,1,1,0,0,0,7
403,1976,0,3,0,0,0,1,0,0,2,1,1,1,0,0,0,9
403,1977,0,4,0,0,3,1,0,0,2,1,1,1,0,0,0,13
403,1978,1,4,0,0,3,1,0,0,3,1,1,1,0,0,0,15
403,1979,1,4,0,0,3,1,0,0,3,1,1,1,0,0,0,15
403,1980,1,4,1,0,3,1,0,0,3,1,1,1,0,0,0,16
403,1981,2,4,1,0,3,1,0,0,3,1,1,1,0,0,0,17
403,1982,2,4,1,0,3,1,0,0,3,1,2,1,0,0,0,18
403,1983,2,4,1,0,3,1,0,0,3,1,2,1,0,0,0,18
403,1984,2,4,1,0,3,1,0,0,3,1,3,1,0,0,1,20
403,1985,2,4,1,0,3,1,0,0,3,2,3,1,0,1,1,22
403,1986,2,4,1,0,4,1,0,0,3,2,3,1,0,1,1,23
403,1987,2,4,1,0,4,1,0,0,3,3,3,1,1,1,1,25
403,1988,2,4,1,0,4,1,0,1,3,3,3,1,1,1,1,26
403,1989,2,4,1,0,5,1,0,1,3,3,3,1,1,1,1,27
403,1990,2,4,1,0,5,1,0,1,3,3,3,1,1,1,2,28
403,1991,2,4,1,0,5,1,0,1,3,3,2,1,1,1,2,27
403,1992,2,4,3,0,5,1,0,1,3,3,2,1,1,1,2,29
403,1993,2,4,2,1,5,1,0,1,3,3,2,1,1,1,2,29
403,1994,2,4,2,2,5,1,0,1,3,3,2,1,1,1,2,30
403,1995,2,4,3,2,5,1,0,1,3,3,2,1,1,1,2,31
403,1996,2,4,4,2,5,1,0,1,3,3,2,1,1,1,2,32
403,1997,2,4,4,2,5,1,0,2,3,3,2,1,1,1,2,33
403,1998,2,4,5,2,5,1,2,2,3,3,2,1,1,1,2,36
403,1999,2,4,5,3,5,1,2,2,3,3,2,1,1,1,2,37
403,2000,2,4,5,3,5,1,2,2,3,3,2,1,1,1,2,37
670,1950,1,3,1,0,0,1,0,0,1,1,0,1,0,0,0,9
670,1955,1,3,1,0,2,1,0,1,1,0,0,1,0,1,0,12
670,1960,1,5,2,0,3,1,0,1,2,1,1,2,0,1,0,20
670,1965,1,5,2,0,3,1,0,1,2,0,2,2,0,1,0,20
670,1966,1,5,2,0,3,1,0,1,2,0,3,2,0,1,0,21
670,1967,1,5,2,0,3,1,0,1,2,0,3,2,0,1,0,21
670,1968,1,5,2,0,4,1,0,1,2,0,4,2,0,1,0,23
670,1969,1,5,3,0,4,1,0,1,2,0,4,2,0,1,1,25
670,1970,2,5,2,0,4,1,0,1,2,0,4,2,0,1,1,25
670,1971,3,5,2,0,4,1,0,1,2,0,4,2,0,1,1,26
670,1972,3,5,2,0,4,1,0,1,2,0,4,3,0,1,1,27
670,1973,3,5,2,0,4,1,0,1,2,0,4,3,0,2,1,28
670,1974,3,6,2,0,8,1,0,1,2,0,4,3,0,2,1,33
670,1975,3,6,2,0,8,1,0,1,2,0,5,3,0,2,1,34
670,1976,3,6,2,0,8,1,0,1,2,0,6,3,0,2,1,35
670,1977,4,6,2,0,9,1,0,1,2,0,7,3,0,2,1,38
670,1978,4,6,2,0,8,1,0,1,2,0,8,3,0,2,2,39
670,1979,4,6,2,0,8,1,0,1,2,0,8,3,0,2,2,39
670,1980,4,6,2,0,8,1,0,1,2,0,8,3,0,2,2,39
670,1981,4,6,2,0,10,1,0,1,2,0,8,3,0,3,2,42
670,1982,4,6,2,0,10,1,1,1,2,0,8,3,0,3,2,43
670,1983,4,7,2,0,11,1,1,1,2,0,8,3,0,3,2,45
670,1984,4,7,2,0,11,1,1,1,2,0,9,3,0,3,2,46
670,1985,5,8,2,0,11,1,1,1,2,0,9,3,0,3,2,48
670,1986,5,8,2,0,11,1,1,1,2,0,9,3,0,3,2,48
670,1987,5,8,2,0,11,1,1,1,2,0,9,3,0,3,2,48
670,1988,5,8,2,0,12,1,1,1,2,1,9,3,0,3,2,50
670,1989,5,8,2,0,13,1,1,1,2,1,9,3,0,3,2,51
670,1990,5,9,2,0,13,2,1,1,2,1,9,3,0,3,2,53
670,1991,5,9,2,0,13,2,1,1,2,1,9,3,0,3,2,53
670,1992,5,9,2,0,13,2,1,1,2,0,9,3,0,3,2,52
670,1993,5,9,2,2,13,2,1,1,2,1,9,3,0,3,2,55
670,1994,5,9,2,2,13,2,1,1,2,1,9,3,0,3,2,55
670,1995,5,9,2,2,13,2,1,1,2,1,9,3,0,3,2,55
670,1996,5,9,2,2,14,2,1,1,2,1,9,3,0,3,2,56
670,1997,5,9,2,2,14,2,1,1,2,1,10,3,0,3,2,57
670,1998,5,9,2,2,14,3,1,1,2,1,10,3,0,3,2,58
670,1999,5,9,2,2,14,3,1,1,2,1,10,3,0,3,2,58
670,2000,5,9,2,2,14,2,1,1,2,1,10,3,0,3,2,57
433,1960,3,6,1,0,3,1,0,1,4,0,3,2,0,0,0,24
433,1965,4,6,2,0,5,1,3,1,3,0,3,2,0,3,1,34
433,1966,4,5,2,0,5,1,3,1,3,1,4,2,0,3,1,35
433,1967,4,5,2,0,5,1,3,1,3,1,4,2,0,3,2,36
433,1968,4,5,2,0,5,1,3,1,3,1,4,2,0,3,2,36
433,1969,4,5,3,0,5,1,3,1,3,1,4,2,0,3,2,37
433,1970,4,5,3,0,5,1,4,1,3,1,4,2,0,3,2,38
433,1971,4,6,4,0,5,1,4,1,3,1,4,2,0,3,2,40
433,1972,4,6,4,0,5,1,4,1,3,2,4,2,0,3,3,42
433,1973,5,6,4,0,5,1,4,1,3,2,4,2,0,3,3,43
433,1974,5,8,4,0,6,1,4,1,3,2,4,2,0,3,3,46
433,1975,5,8,4,1,6,1,4,1,4,2,4,3,1,4,3,51
433,1976,5,8,4,1,7,1,4,1,4,2,4,3,1,5,3,53
433,1977,6,8,5,1,6,1,4,1,4,3,4,4,1,5,3,56
433,1978,6,8,5,1,6,1,4,1,4,2,4,4,1,5,3,55
433,1979,6,8,5,1,6,1,4,1,4,2,4,4,1,5,3,55
433,1980,6,8,5,1,6,1,4,1,4,2,5,4,1,5,3,56
433,1981,6,8,6,1,6,1,4,1,4,2,6,4,1,6,4,60
433,1982,6,8,6,2,6,1,4,1,4,2,6,4,1,6,4,61
433,1983,6,8,6,2,6,1,4,2,4,2,6,4,1,6,4,62
433,1984,6,8,6,2,7,1,4,2,4,2,6,4,1,6,5,64
433,1985,6,8,6,2,7,1,4,2,4,3,6,4,1,6,5,65
433,1986,5,8,6,2,8,1,4,2,4,3,6,4,1,5,5,64
433,1987,5,8,7,2,9,1,4,2,4,3,7,4,1,5,5,67
433,1988,5,8,6,2,10,1,4,2,4,3,7,4,1,5,5,67
433,1989,6,8,6,2,11,1,4,2,4,3,7,4,1,6,5,70
433,1990,6,8,6,3,12,1,4,2,4,3,7,4,1,6,5,72
433,1991,7,8,6,3,12,1,4,3,4,2,6,4,1,6,5,72
433,1992,7,8,8,3,12,1,4,3,4,2,7,4,1,7,5,76
433,1993,7,9,8,4,12,1,4,3,4,2,8,4,1,7,5,79
433,1994,7,10,8,7,11,1,4,3,5,2,9,4,1,7,5,84
433,1995,7,10,8,7,11,1,4,3,4,2,8,4,1,7,5,82
433,1996,6,10,8,7,11,1,4,3,4,3,8,4,1,7,5,82
433,1997,6,9,7,7,12,1,4,4,4,3,10,4,1,7,5,84
433,1998,6,9,7,7,12,1,4,3,4,3,11,4,1,7,5,84
433,1999,6,9,6,7,12,1,4,3,4,3,11,4,1,7,5,83
433,2000,6,10,6,7,12,1,4,3,4,3,10,4,1,7,4,82
591,1976,0,1,3,0,0,1,0,0,2,0,1,1,0,0,1,10
591,1977,0,2,3,0,2,1,0,1,2,0,2,1,0,1,1,16
591,1978,1,3,3,0,2,1,0,1,2,0,2,1,0,1,2,19
591,1979,1,3,3,1,2,1,0,1,2,0,2,1,0,1,3,21
591,1980,1,3,3,1,3,1,0,1,2,0,2,1,0,1,3,22
591,1981,2,3,4,1,4,1,0,1,3,0,3,1,0,1,3,27
591,1982,2,4,4,1,4,1,0,1,4,0,3,1,0,1,3,29
591,1983,2,4,4,1,4,1,0,1,4,0,3,1,0,1,3,29
591,1984,2,4,4,1,4,1,0,1,4,0,3,1,0,1,3,29
591,1985,2,4,4,1,4,1,0,1,4,0,3,1,0,0,3,28
591,1986,2,4,4,1,5,1,0,1,4,0,3,1,0,0,3,29
591,1987,2,4,4,1,5,1,0,1,4,0,3,1,0,0,3,29
591,1988,2,4,4,2,5,1,0,1,4,0,3,1,0,0,3,30
591,1989,2,4,4,2,5,1,0,1,4,0,3,1,0,0,3,30
591,1990,2,4,4,2,5,1,0,1,4,0,3,1,0,0,3,30
591,1991,2,4,4,2,5,1,0,1,4,0,3,1,0,0,3,30
591,1992,2,3,5,2,5,1,0,1,4,0,3,1,0,0,3,30
591,1993,2,3,5,4,6,1,0,1,4,0,3,1,0,1,3,34
591,1994,2,3,5,5,6,1,0,1,4,0,3,1,1,1,3,36
591,1995,2,3,5,5,7,1,0,1,4,0,3,1,1,1,3,37
591,1996,2,3,5,4,7,1,0,1,4,0,3,1,1,1,3,36
591,1997,2,3,4,4,7,1,0,1,4,0,3,1,1,1,3,35
591,1998,2,4,4,4,7,1,0,1,4,0,3,1,1,1,3,36
591,1999,2,5,4,4,7,1,0,1,4,0,3,1,1,1,3,37
591,2000,2,5,4,4,7,1,1,1,4,0,3,1,1,3,3,40
451,1960,3,4,3,0,2,1,0,0,4,2,2,2,0,1,0,24
451,1965,3,5,5,0,4,1,0,1,3,1,2,1,0,1,0,27
451,1966,3,4,5,0,4,1,0,1,3,1,3,1,0,1,0,27
451,1967,3,4,5,0,4,1,0,1,3,1,4,1,0,1,0,28
451,1968,3,4,4,0,4,1,0,1,2,1,4,1,0,1,0,26
451,1969,3,4,4,0,4,1,0,1,2,1,5,1,0,1,0,27
451,1970,4,4,3,0,4,1,0,1,2,1,5,1,0,1,0,27
451,1971,4,5,3,0,4,1,0,1,2,1,5,1,0,1,0,28
451,1972,4,5,4,0,4,2,0,1,2,1,5,1,0,1,0,30
451,1973,4,4,4,0,4,2,0,1,2,2,5,1,0,1,1,31
451,1974,4,4,4,0,4,2,0,1,2,3,5,1,0,1,2,33
451,1975,4,4,4,0,4,2,0,1,3,4,5,1,1,3,2,38
451,1976,4,4,4,0,5,2,0,1,3,4,5,1,1,3,2,39
451,1977,5,4,4,0,5,2,0,1,3,5,5,1,1,3,2,41
451,1978,5,4,4,0,5,2,0,1,3,5,5,1,1,3,2,41
451,1979,5,4,4,0,5,2,0,1,3,5,5,1,1,3,2,41
451,1980,5,4,4,0,5,2,0,1,3,5,5,1,1,4,2,42
451,1981,5,4,5,0,5,2,0,1,3,6,5,1,1,4,2,44
451,1982,5,5,5,0,5,2,0,1,3,6,5,1,1,4,2,45
451,1983,5,6,5,0,5,2,0,1,3,6,5,1,1,4,2,46
451,1984,5,6,5,0,6,2,0,1,3,6,5,1,1,4,3,48
451,1985,5,6,5,0,7,2,0,1,3,6,5,1,1,4,3,49
451,1986,3,6,5,1,8,2,2,1,3,6,5,1,1,4,3,51
451,1987,3,6,5,1,8,2,2,1,3,6,5,1,1,4,3,51
451,1988,3,6,5,1,9,1,2,1,3,6,5,1,1,4,3,51
451,1989,3,6,5,1,10,1,2,1,3,6,5,1,1,4,3,52
451,1990,3,6,5,1,9,1,2,1,3,6,5,1,1,4,3,51
451,1991,3,6,5,1,9,1,2,1,3,6,5,1,1,4,3,51
451,1992,3,5,5,1,9,1,2,1,3,6,5,1,1,4,3,50
451,1993,3,5,5,3,9,1,2,1,3,7,5,1,1,4,3,53
451,1994,3,5,5,4,9,1,2,1,3,7,5,1,1,4,3,54
451,1995,3,6,5,4,9,1,2,1,3,7,5,1,1,4,3,55
451,1996,3,6,5,4,9,1,2,1,3,6,5,1,1,4,3,54
451,1997,3,6,5,4,10,1,3,1,3,5,6,1,1,4,3,56
451,1998,3,6,5,4,11,1,3,1,3,4,7,1,1,4,3,57
451,1999,3,6,4,4,11,1,3,1,3,4,7,1,1,4,3,56
451,2000,3,7,4,4,11,1,3,1,3,4,6,1,1,4,3,56
830,1965,0,2,3,0,0,1,0,0,1,1,1,1,0,0,1,11
830,1966,0,3,3,0,3,1,0,0,2,1,2,1,0,0,2,18
830,1967,0,3,3,0,3,1,0,0,2,1,3,1,0,0,2,19
830,1968,0,3,2,0,4,1,0,1,2,1,3,1,0,0,2,20
830,1969,0,3,2,0,4,1,0,1,3,1,3,2,0,2,2,24
830,1970,0,3,2,0,4,1,0,1,3,2,4,2,0,2,2,26
830,1971,0,4,2,0,4,1,0,1,3,2,5,2,0,2,2,28
830,1972,0,4,2,0,4,1,0,1,2,2,5,2,0,2,3,28
830,1973,0,4,2,0,4,1,0,1,2,2,5,2,0,3,3,29
830,1974,0,5,2,0,4,1,0,1,2,2,5,2,0,3,3,30
830,1975,0,5,2,0,4,1,0,1,2,2,4,2,1,4,3,31
830,1976,0,5,2,0,4,1,0,1,2,2,4,2,1,4,3,31
830,1977,0,5,2,0,4,1,0,1,2,3,4,2,1,4,3,32
830,1978,0,5,2,0,4,1,0,1,2,3,4,2,0,4,3,31
830,1979,0,7,2,0,4,1,0,1,2,3,4,2,0,4,3,33
830,1980,0,7,2,0,4,1,0,1,2,3,4,2,0,4,3,33
830,1981,0,7,2,1,4,1,0,1,2,2,4,2,0,4,3,33
830,1982,0,8,2,1,4,1,0,1,2,2,4,2,0,4,3,34
830,1983,0,8,2,1,4,1,0,1,2,2,4,2,0,4,3,34
830,1984,0,8,2,1,4,1,0,1,2,3,4,2,0,4,3,35
830,1985,0,9,2,1,4,1,0,1,2,3,3,2,0,4,3,35
830,1986,0,9,2,1,4,1,0,1,2,3,3,2,0,4,3,35
830,1987,0,9,2,1,4,1,0,1,2,3,3,2,0,4,3,35
830,1988,0,10,2,1,4,1,0,1,2,3,3,2,0,4,3,36
830,1989,0,10,2,1,5,1,0,1,2,3,3,2,0,5,3,38
830,1990,0,10,2,2,5,1,1,1,2,3,3,2,0,4,3,39
830,1991,0,10,2,2,5,1,1,1,2,3,3,2,0,4,3,39
830,1992,0,9,2,2,5,1,1,1,2,4,3,2,0,4,3,39
830,1993,1,9,2,2,5,1,1,1,2,4,3,3,0,4,3,41
830,1994,1,9,2,2,5,1,1,1,2,4,4,3,0,4,3,42
830,1995,1,9,2,2,5,1,2,1,2,4,4,3,0,4,3,43
830,1996,1,9,2,2,6,1,2,1,2,4,4,3,0,4,3,44
830,1997,1,9,3,2,6,1,2,1,2,3,4,3,0,4,3,44
830,1998,1,9,3,2,6,1,3,1,2,3,5,3,0,4,3,46
830,1999,1,9,3,2,6,1,3,1,2,3,5,3,0,4,3,46
830,2000,1,9,3,2,6,1,3,1,2,3,5,3,0,4,3,46
317,1993,1,5,1,3,4,1,3,4,1,0,6,3,0,2,2,36
317,1994,1,6,1,4,4,1,3,4,1,1,6,3,0,2,2,39
317,1995,2,8,2,4,5,1,3,4,1,2,7,4,1,3,2,49
317,1996,2,8,2,4,5,1,3,4,1,3,8,5,1,3,2,52
317,1997,2,9,2,4,6,1,3,4,1,3,9,5,1,3,2,55
317,1998,2,9,2,5,6,1,3,4,1,2,9,5,1,4,2,56
317,1999,2,10,2,5,6,1,3,4,1,3,9,5,1,4,2,58
317,2000,2,10,2,5,6,1,3,4,1,3,9,5,1,4,2,58
349,1992,1,3,1,2,2,1,3,2,1,0,3,2,0,1,1,23
349,1993,1,4,1,2,4,1,3,3,1,0,3,2,0,1,2,28
349,1994,1,6,1,4,4,1,3,3,1,0,4,3,0,1,3,35
349,1995,2,7,1,4,5,1,3,4,1,1,4,3,1,2,3,42
349,1996,2,7,1,4,5,1,3,4,1,1,5,4,1,3,3,45
349,1997,2,7,1,4,5,1,3,4,1,1,8,4,0,4,3,48
349,1998,2,8,1,4,5,2,3,4,1,1,10,4,0,4,3,52
349,1999,2,7,1,5,6,2,3,4,1,1,10,4,0,4,3,53
349,2000,2,8,1,5,6,2,3,4,1,1,11,4,0,4,4,56
560,1950,4,9,1,2,3,1,2,2,2,4,5,2,0,1,1,39
560,1955,4,9,1,2,3,1,2,1,2,4,6,2,0,1,1,39
560,1960,4,9,1,2,3,1,2,1,2,5,5,2,0,2,1,40
560,1965,2,4,0,1,3,1,2,0,0,2,5,2,0,3,1,26
560,1966,2,3,0,1,3,1,2,0,0,2,5,2,0,3,1,25
560,1967,2,3,0,1,3,1,2,0,0,2,4,2,0,3,2,25
560,1968,2,3,0,1,3,1,2,0,0,2,4,2,0,3,2,25
560,1969,2,3,0,2,3,1,2,0,0,2,4,2,0,4,2,27
560,1970,2,3,0,2,3,1,2,0,0,2,4,2,0,4,2,27
560,1971,2,4,0,2,3,1,2,1,0,3,4,2,0,4,2,30
560,1972,2,4,0,2,3,1,2,1,0,3,4,2,0,4,2,30
560,1973,1,3,0,2,3,1,2,1,0,3,4,2,1,4,3,30
560,1974,1,4,0,2,4,1,2,1,0,3,4,2,1,4,3,32
560,1975,1,4,0,2,4,1,3,1,0,3,4,2,1,4,3,33
560,1976,1,4,0,3,4,1,3,1,0,3,4,2,1,4,3,34
560,1977,1,4,0,4,4,1,3,1,0,3,4,2,1,4,3,35
560,1978,1,4,0,4,4,1,3,1,0,4,4,2,1,4,3,36
560,1979,1,4,0,4,4,1,3,1,0,4,4,2,1,4,3,36
560,1980,1,4,0,4,4,1,3,1,0,4,4,2,1,4,3,36
560,1981,1,4,0,4,4,1,3,1,0,4,3,2,1,4,3,35
560,1982,1,4,0,4,4,1,3,1,0,3,3,2,1,4,3,34
560,1983,1,4,0,4,4,1,3,1,0,3,3,2,1,4,3,34
560,1984,1,4,0,4,4,1,3,1,0,4,3,2,1,4,3,35
560,1985,1,4,0,4,4,1,3,1,0,4,3,2,1,4,3,35
560,1986,1,4,0,4,4,1,3,1,0,4,3,2,1,4,3,35
560,1987,1,4,0,4,4,1,3,1,0,4,3,2,1,4,3,35
560,1988,1,4,0,4,4,1,3,1,0,4,3,2,1,4,3,35
560,1989,1,4,0,4,4,1,3,1,0,4,3,2,1,4,3,35
560,1990,1,4,0,5,4,1,3,1,0,4,3,2,1,4,3,36
560,1991,1,4,0,4,4,1,3,1,0,5,3,2,1,4,3,36
560,1992,1,4,0,4,4,1,3,1,0,6,3,3,1,4,3,38
560,1993,1,4,0,4,4,1,3,2,0,6,3,3,1,4,3,39
560,1994,1,6,2,5,4,1,3,2,1,5,4,3,1,4,3,45
560,1995,2,6,3,6,5,1,3,2,2,5,4,3,1,4,4,51
560,1996,2,6,3,6,5,1,3,2,2,5,4,3,0,5,4,51
560,1997,3,7,3,7,5,1,3,2,2,5,5,3,1,5,4,56
560,1998,3,8,3,7,6,1,3,2,2,5,5,4,1,5,4,59
560,1999,3,8,3,7,6,1,3,2,2,5,5,4,1,5,4,59
560,2000,3,9,3,7,8,1,3,2,2,5,7,4,1,5,4,64
732,1950,2,3,1,0,0,1,0,0,0,2,0,0,0,0,0,9
732,1955,2,4,1,0,2,1,0,0,0,2,1,0,0,0,1,14
732,1960,2,5,1,1,3,1,0,0,1,4,2,1,0,1,2,24
732,1965,3,5,2,1,3,1,0,1,1,4,2,1,0,1,2,27
732,1966,3,5,2,1,4,1,0,1,2,4,4,1,0,1,2,31
732,1967,3,5,2,1,4,1,0,1,2,4,4,1,0,2,2,32
732,1968,3,5,2,1,4,1,0,1,3,4,5,1,0,3,2,35
732,1969,3,5,2,1,4,1,0,1,3,4,5,1,0,3,2,35
732,1970,3,5,1,1,4,1,0,1,3,4,6,1,0,3,2,35
732,1971,3,5,1,1,4,1,0,1,3,5,6,1,0,3,2,36
732,1972,3,5,1,1,4,1,0,1,2,5,6,1,0,3,2,35
732,1973,3,5,1,1,4,1,0,1,2,5,6,1,0,4,2,36
732,1974,3,6,1,1,4,1,0,1,1,5,6,1,0,4,2,36
732,1975,3,6,1,1,4,1,0,1,1,5,5,1,1,4,2,36
732,1976,3,6,1,1,4,1,0,1,1,5,5,1,1,4,2,36
732,1977,3,6,1,1,4,1,0,1,1,4,5,1,1,4,2,35
732,1978,4,6,1,2,4,1,0,1,1,4,5,1,1,4,3,38
732,1979,4,7,1,3,5,1,1,1,1,4,5,1,1,4,3,42
732,1980,4,7,1,3,5,1,2,1,1,4,5,1,1,4,3,43
732,1981,4,7,1,3,5,1,2,1,1,4,6,1,1,4,3,44
732,1982,4,7,1,4,6,1,2,1,1,4,6,1,1,4,3,46
732,1983,4,7,1,4,6,1,2,1,1,4,6,1,1,4,3,46
732,1984,4,7,1,4,6,1,2,1,1,4,6,1,1,4,3,46
732,1985,4,8,1,4,6,1,2,1,1,4,6,1,1,4,3,47
732,1986,4,8,1,4,6,1,2,1,1,4,6,1,1,4,3,47
732,1987,4,9,1,4,6,1,2,1,1,5,6,1,1,4,3,49
732,1988,4,9,1,4,7,1,2,1,1,5,7,1,1,4,3,51
732,1989,4,9,2,4,8,1,2,1,1,6,7,1,1,5,3,55
732,1990,4,9,2,4,9,1,2,1,1,6,7,1,1,5,3,56
732,1991,4,9,2,3,9,1,2,1,1,6,8,2,1,5,3,57
732,1992,4,9,2,4,9,1,2,1,1,6,8,2,1,5,3,58
732,1993,4,9,2,5,9,1,2,1,1,7,8,2,1,5,3,60
732,1994,4,9,2,6,9,1,2,1,1,7,8,2,1,5,3,61
732,1995,4,9,2,6,9,1,2,1,1,7,8,2,1,5,3,61
732,1996,4,9,2,6,11,1,3,1,1,7,8,3,1,5,3,65
732,1997,4,9,3,6,11,1,3,1,1,7,8,3,1,5,4,67
732,1998,4,10,3,6,11,1,3,1,1,7,8,3,1,5,4,68
732,1999,4,10,3,6,11,1,3,1,1,7,9,3,1,5,4,69
732,2000,4,10,3,6,11,1,3,1,1,7,9,4,1,5,4,70
940,1978,0,1,1,0,2,1,0,0,2,1,0,1,0,0,0,9
940,1979,0,1,1,0,2,1,0,0,2,1,0,1,0,0,0,9
940,1980,0,1,1,0,3,1,0,0,2,1,0,1,0,0,0,10
940,1981,1,1,1,0,3,1,0,0,3,1,0,1,0,0,0,12
940,1982,1,1,1,0,3,1,0,0,3,1,0,1,0,0,1,13
940,1983,2,1,1,0,3,1,0,0,3,1,0,1,0,0,1,14
940,1984,2,2,2,0,3,1,0,0,3,1,1,1,0,0,1,17
940,1985,2,3,2,0,3,1,0,0,3,1,1,1,0,0,1,18
940,1986,1,3,2,1,4,1,0,0,3,1,1,1,0,0,1,19
940,1987,2,5,2,1,4,1,0,0,3,1,2,1,0,0,1,23
940,1988,2,5,2,1,4,1,0,0,3,1,2,1,0,0,2,24
940,1989,2,5,2,1,4,1,0,0,3,1,2,1,0,0,2,24
940,1990,2,5,2,1,4,1,0,0,3,1,2,1,0,0,2,24
940,1991,2,5,2,1,4,1,0,0,3,1,2,1,0,0,2,24
940,1992,2,5,2,1,4,1,0,0,3,1,2,1,0,0,2,24
940,1993,2,5,3,3,4,1,0,0,3,1,2,1,0,0,2,27
940,1994,2,5,3,4,4,1,0,0,3,1,2,1,0,0,2,28
940,1995,2,5,3,4,4,1,0,0,3,1,2,1,0,0,2,28
940,1996,2,5,3,4,4,1,0,0,3,1,2,1,0,1,2,29
940,1997,2,5,3,4,4,1,0,0,3,1,2,1,0,1,2,29
940,1998,2,5,3,4,4,1,0,0,3,1,3,1,0,1,2,30
940,1999,2,5,3,4,4,1,0,0,3,1,3,1,0,1,2,30
940,2000,2,5,3,4,4,1,0,0,3,1,3,1,0,1,2,30
520,1960,2,2,1,0,2,1,0,0,3,0,0,1,0,0,0,12
520,1965,2,4,1,0,4,1,0,0,2,0,1,1,0,0,0,16
520,1966,2,4,1,0,4,1,0,0,2,0,2,1,0,0,0,17
520,1967,2,4,1,0,4,1,0,0,2,0,2,1,0,0,0,17
520,1968,2,4,1,0,4,1,0,0,2,0,2,1,0,0,0,17
520,1969,2,4,2,0,4,1,0,0,2,0,2,1,0,0,0,18
520,1970,3,4,2,0,4,1,0,0,2,0,2,1,0,0,0,19
520,1971,3,4,2,0,4,1,0,0,2,0,2,1,0,0,0,19
520,1972,3,4,2,0,4,1,0,0,2,0,2,1,0,0,0,19
520,1973,3,4,2,0,4,1,0,0,2,0,2,1,0,0,1,20
520,1974,4,4,2,0,6,1,0,0,3,0,2,1,0,0,2,25
520,1975,4,4,2,0,6,1,0,1,4,0,2,1,0,0,2,27
520,1976,4,4,2,0,7,1,1,1,4,0,3,1,0,0,2,30
520,1977,5,6,2,0,8,1,1,1,4,0,4,1,0,0,2,35
520,1978,5,6,2,0,8,1,1,1,4,0,5,1,0,0,3,37
520,1979,5,6,2,0,8,1,1,1,4,0,5,1,0,0,3,37
520,1980,5,6,2,0,8,1,1,1,4,0,5,1,0,0,3,37
520,1981,5,6,2,0,8,1,0,1,4,0,5,1,0,2,3,38
520,1982,5,6,2,0,8,1,1,1,4,0,5,1,0,2,3,39
520,1983,5,6,2,0,8,1,1,1,4,0,5,1,0,2,3,39
520,1984,5,7,2,0,9,1,1,1,4,0,5,1,0,2,3,41
520,1985,6,7,2,0,10,1,1,1,4,0,5,1,0,2,3,43
520,1986,6,7,2,0,12,1,2,1,4,0,5,1,0,2,3,46
520,1987,6,7,2,0,12,1,2,1,4,0,5,1,0,2,3,46
520,1988,6,7,2,0,12,1,2,1,4,1,5,1,0,2,3,47
520,1989,6,7,2,0,13,1,2,1,4,1,5,1,0,2,3,48
520,1990,6,7,2,0,13,2,2,1,4,1,5,1,0,2,3,49
520,1991,6,7,2,0,13,2,2,1,4,1,5,1,0,2,3,49
520,1992,6,7,2,0,13,2,2,1,4,0,5,1,0,2,3,48
520,1993,6,7,2,1,13,2,2,1,4,0,5,1,0,2,3,49
520,1994,6,7,2,2,11,2,2,1,4,0,5,1,0,2,3,48
